userId,bookId,rating
2885,2527206,4.0
2880,609801,4.0
2848,2049640,4.0
3042,2049640,3.0
2296,623173,4.0
2104,829959,5.0
2120,829959,4.0
2195,829959,4.0
2226,829959,5.0
2259,829959,5.0
2537,829959,5.0
2616,829959,5.0
2631,829959,4.0
2803,829959,4.0
2835,829959,4.0
2870,829959,4.0
3051,829959,3.0
3073,829959,4.0
3098,829959,4.0
3107,829959,3.0
3159,829959,4.0
3161,829959,4.0
2429,1983168,3.0
3040,1983168,5.0
3180,1983168,4.0
2247,1155030,3.0
2296,1155030,5.0
2926,1155030,3.0
2934,1155030,4.0
2828,723855,5.0
2880,723855,4.0
3024,723855,5.0
2296,2967316,5.0
2533,926365,5.0
2828,926365,4.0
2904,926365,3.0
3166,926365,4.0
2120,1031363,4.0
2139,1031363,3.0
2187,1031363,3.0
2226,1031363,5.0
2597,1031363,4.0
2828,1031363,4.0
2829,1031363,5.0
2870,1031363,4.0
3010,1031363,5.0
3042,1031363,5.0
3051,1031363,4.0
3088,1031363,5.0
2597,4374400,4.0
3024,4374400,5.0
3036,4374400,4.0
2465,3171606,5.0
2581,3171606,5.0
2645,3171606,2.0
2137,1179713,4.0
3032,1179713,4.0
2445,816084,5.0
3042,816084,4.0
2129,730596,3.0
2139,730596,4.0
2395,730596,5.0
2129,880529,3.0
2143,880529,3.0
2154,880529,3.0
2170,880529,4.0
2636,880529,4.0
2829,880529,5.0
2128,753010,4.0
2358,753010,2.0
2712,753010,4.0
2784,753010,1.0
2790,753010,4.0
2296,612401,5.0
3180,612401,2.0
2296,2449962,5.0
2296,2213130,4.0
3051,2213130,3.0
2835,3067592,4.0
2904,3067592,4.0
2965,3067592,5.0
3088,2590136,3.0
2946,1194366,5.0
2946,1033662,4.0
3073,1033662,3.0
2482,4428988,4.0
3163,4428988,4.0
3166,4428988,5.0
2828,884361,4.0
2829,884361,5.0
2955,884361,4.0
3036,1696301,4.0
2482,1002540,4.0
2835,1002540,4.0
2282,2776789,5.0
2309,2776789,2.0
2494,2776789,4.0
2581,2776789,5.0
2597,2776789,5.0
2828,2776789,5.0
2880,2776789,4.0
3055,2776789,5.0
3073,2776789,4.0
3088,2776789,4.0
3158,2776789,2.0
3163,2776789,4.0
2282,2234971,5.0
2597,2234971,3.0
2904,2234971,3.0
3073,2234971,4.0
3101,2234971,3.0
3163,2234971,4.0
3073,1307582,4.0
3159,2476034,2.0
3178,2476034,5.0
2828,701738,5.0
2452,2782082,3.0
2516,2782082,3.0
2895,2782082,4.0
3010,2782082,2.0
3166,2782082,4.0
2226,2967752,4.0
2835,2967752,2.0
2870,2967752,3.0
3024,2967752,5.0
3166,2967752,5.0
2445,1045327,5.0
3036,1045327,5.0
2494,2118745,4.0
2828,2118745,4.0
2282,988783,3.0
2482,3722183,3.0
3051,3722183,4.0
3051,1972091,3.0
2870,776137,4.0
3051,776137,3.0
3107,776137,4.0
2904,4073199,3.0
3166,4073199,5.0
2137,3115956,5.0
2259,3115956,1.0
2449,3115956,3.0
2592,3115956,5.0
2616,3115956,5.0
2839,3115956,4.0
3036,3115956,5.0
2613,1669906,5.0
2631,1669906,5.0
2828,1669906,3.0
3042,1669906,4.0
2229,2019298,3.0
2644,2019298,4.0
2101,2267772,5.0
2195,2267772,4.0
2303,2267772,4.0
2318,2267772,4.0
2448,2267772,4.0
2670,2267772,3.0
2840,2267772,2.0
2926,2267772,2.0
2939,2267772,3.0
3101,2267772,3.0
3109,2267772,5.0
3166,2267772,4.0
3161,1474628,3.0
2247,1211948,2.0
2597,3367956,4.0
2819,3367956,3.0
2913,3367956,4.0
3098,3367956,3.0
2924,777075,2.0
2924,854253,4.0
2924,776984,5.0
2452,646794,5.0
2613,646794,2.0
2924,646794,5.0
2597,2188936,3.0
2870,2188936,4.0
2880,2188936,3.0
3051,2188936,4.0
3052,2188936,3.0
3161,2195289,3.0
3166,2195289,5.0
2597,2293666,4.0
2630,2293666,3.0
2880,2293666,3.0
3020,2293666,1.0
3051,2293666,4.0
3098,2293666,2.0
3166,2293666,5.0
2452,783291,2.0
2880,783291,2.0
3159,783291,1.0
2208,3314635,2.0
2632,3314635,4.0
2529,817791,4.0
2542,817791,4.0
3088,2358737,4.0
2442,2457487,5.0
2613,2457487,3.0
2828,2457487,5.0
2904,2457487,4.0
3101,2457487,4.0
2870,2241558,4.0
3051,2241558,3.0
3088,2241558,2.0
2309,2767170,5.0
2309,2821399,5.0
2540,2821399,4.0
2828,2821399,4.0
2904,2821399,3.0
2943,2821399,4.0
2946,2821399,5.0
3109,852401,4.0
3109,776159,5.0
2516,2410293,3.0
3166,2410293,5.0
2880,1082102,3.0
2208,816080,3.0
2924,816080,4.0
3042,816080,3.0
2442,3115359,5.0
2849,3115359,5.0
2958,3115359,4.0
3047,3115359,5.0
3161,3115359,2.0
2613,2930299,4.0
2828,2930299,5.0
2926,2930299,5.0
2195,1116806,5.0
2926,1116806,4.0
2540,3362016,4.0
2870,764953,4.0
3159,764953,1.0
2309,832543,3.0
2452,2626281,5.0
3101,2626281,2.0
2797,839741,3.0
2388,1080004,4.0
2482,1080004,3.0
2803,1080004,2.0
2828,1080004,3.0
3042,1080004,4.0
3178,1080004,5.0
2829,1855021,5.0
3161,3229372,4.0
2383,2638810,3.0
3161,2638810,4.0
2828,861326,4.0
2880,915481,2.0
2458,1577513,4.0
2597,1577513,1.0
2786,1577513,3.0
2825,1577513,4.0
3042,1577513,3.0
3049,1577513,4.0
3073,1577513,5.0
2388,794779,4.0
2383,1754278,4.0
3064,643974,4.0
2597,1164829,5.0
2828,1164829,2.0
3024,1164829,5.0
3036,1164829,3.0
3073,1419348,3.0
2309,3018307,3.0
2819,2642151,4.0
2589,787282,5.0
2924,787282,3.0
3064,697079,5.0
2880,1008030,2.0
2926,1008030,4.0
2309,1857440,4.0
2828,1857440,4.0
2296,3400816,4.0
2870,2277185,5.0
3166,2418888,4.0
3166,2143109,5.0
3166,2145681,4.0
2644,2264514,4.0
3020,2264514,3.0
2597,1330691,2.0
2828,1330691,3.0
2880,1330691,3.0
2282,727690,5.0
2880,727690,2.0
3016,727690,3.0
3042,1237300,5.0
2924,2248573,4.0
2955,2248573,2.0
2383,2498983,3.0
2924,2251306,4.0
2259,761672,2.0
2597,761672,3.0
3024,761672,4.0
2226,3419681,3.0
2924,1044816,5.0
2828,756970,5.0
2895,756970,4.0
2926,756970,5.0
3158,756970,4.0
2296,1096390,4.0
2442,1096390,3.0
2597,1096390,5.0
2870,1096390,4.0
3020,2206448,4.0
2828,2029379,2.0
2870,3093361,4.0
2388,991197,3.0
2616,991197,5.0
3132,991197,4.0
3158,991197,3.0
2186,2233549,5.0
2282,2233549,5.0
2619,2233549,5.0
3088,2233549,5.0
2597,1025250,3.0
2383,3257136,2.0
3161,3257136,3.0
2296,3435815,4.0
2296,3613997,3.0
2828,764073,5.0
2870,764073,4.0
2143,712313,3.0
3180,712313,2.0
2597,1629007,3.0
3036,1970282,1.0
3161,1970282,3.0
2924,669728,3.0
2282,3287692,3.0
2828,3287692,4.0
2296,648194,4.0
2296,884536,5.0
2959,3173125,4.0
2100,1833852,4.0
2482,1833852,3.0
2828,1412138,3.0
2128,688906,3.0
2129,688906,5.0
2143,688906,4.0
2152,688906,4.0
2170,688906,2.0
2208,688906,4.0
2829,688906,5.0
3032,688906,1.0
2137,1383701,3.0
2143,1383701,3.0
2452,1383701,4.0
2613,1383701,2.0
2904,1383701,3.0
3032,1383701,4.0
2100,601239,4.0
2942,2888213,5.0
3020,2888213,4.0
2946,603204,5.0
2445,780581,5.0
3083,780581,3.0
2129,1251842,3.0
2139,1251842,3.0
2388,1251842,3.0
3144,776407,5.0
2296,3407877,5.0
2819,3407877,4.0
2870,3407877,5.0
2259,2476836,5.0
2445,2476836,4.0
2195,673656,4.0
2581,673656,3.0
2630,673656,4.0
2895,673656,4.0
2926,673656,4.0
3073,673656,4.0
3107,673656,4.0
3158,673656,4.0
2208,1399615,3.0
2296,859784,4.0
2880,1436243,2.0
2880,706480,2.0
3040,706480,4.0
3052,706480,4.0
3058,706480,4.0
3180,706480,3.0
2880,3112733,3.0
2309,615570,1.0
2661,615570,4.0
3073,615570,5.0
2870,769016,4.0
2904,769016,4.0
2581,1120641,3.0
2828,1120641,2.0
2835,1120641,4.0
3098,1120641,3.0
3129,1120641,5.0
3167,1120641,5.0
3180,1120641,3.0
2383,1128434,4.0
2614,1128434,4.0
2926,4485966,4.0
2613,914886,4.0
2100,4605017,4.0
2946,3052408,5.0
2597,1829709,2.0
2597,3393124,2.0
2296,759901,5.0
2482,789344,3.0
2597,789344,4.0
2597,2413330,3.0
2309,2647293,5.0
2445,2647293,5.0
2904,2647293,5.0
2143,721698,4.0
2384,721698,3.0
2597,721698,3.0
2829,721698,5.0
3159,721698,5.0
3054,659469,3.0
3158,745608,4.0
2247,763167,4.0
3042,763167,4.0
2597,4502507,4.0
2955,4502507,4.0
2597,1822612,4.0
2955,1822612,4.0
2597,2133969,4.0
2955,2133969,4.0
2597,1378683,4.0
2955,1378683,4.0
2597,624641,4.0
2828,624641,4.0
3051,624641,4.0
2296,4543484,4.0
2296,4567115,5.0
2880,2905719,2.0
2885,820332,2.0
3161,820332,2.0
3180,820332,3.0
2555,2179832,4.0
2828,2830067,5.0
2452,2159007,4.0
2895,2159007,2.0
3166,2159007,5.0
2309,2081374,2.0
3051,2081374,4.0
2645,616911,4.0
3064,1422695,4.0
2104,993054,4.0
2880,993054,3.0
3017,993054,4.0
2828,3128411,3.0
3051,2086389,5.0
2685,765227,4.0
2100,3106441,4.0
2100,833424,3.0
2100,601238,5.0
2100,820462,4.0
2100,3156245,5.0
2100,2703107,3.0
2100,1722717,4.0
2100,1456607,1.0
2100,639076,4.0
2100,945683,5.0
2102,1251027,5.0
2102,872817,5.0
2102,880717,2.0
2104,945882,4.0
2180,664566,3.0
2195,2186848,5.0
2195,768889,4.0
2383,768889,5.0
2955,768889,5.0
2195,1714035,5.0
2195,776573,5.0
2195,1260578,4.0
2810,1260578,5.0
2926,1260578,4.0
2217,1593072,4.0
2619,1593072,4.0
2223,2192092,5.0
2223,3428935,4.0
2282,3556730,5.0
2282,722434,3.0
2282,944076,5.0
2924,944076,1.0
2282,902715,5.0
2924,902715,1.0
2282,763429,4.0
2282,1166599,4.0
2282,1593623,2.0
2282,4580836,5.0
2282,797094,2.0
3112,797094,2.0
2296,4505161,4.0
3180,4505161,4.0
2296,817379,4.0
2296,3136652,4.0
2296,2900249,3.0
2296,3519956,3.0
2296,790142,5.0
2296,1255781,3.0
3159,1255781,3.0
2296,720298,4.0
2630,720298,4.0
2296,1134122,4.0
2296,820582,5.0
3064,820582,3.0
2296,2488579,4.0
2296,854757,5.0
2828,854757,4.0
3051,854757,4.0
2296,764903,5.0
2296,621184,4.0
2296,3003975,5.0
2296,646951,4.0
2296,639535,5.0
2309,627055,5.0
2848,627055,5.0
2347,1393280,3.0
2829,1393280,5.0
2361,4005310,4.0
2361,2208661,4.0
2361,832916,3.0
2388,2871400,2.0
2388,1389703,4.0
2388,3223882,3.0
3051,3223882,3.0
2388,1250814,3.0
2404,871919,5.0
2404,953994,5.0
2419,2889093,4.0
2442,753345,5.0
2904,753345,4.0
3166,753345,3.0
2442,2133795,3.0
2445,3052106,5.0
2445,711592,3.0
2445,778463,4.0
2449,1330324,5.0
2848,1330324,3.0
2452,3222976,5.0
2452,721609,5.0
3073,721609,4.0
2452,893035,2.0
2482,893035,2.0
3073,893035,5.0
3101,893035,3.0
2455,3009435,4.0
2540,3009435,3.0
2631,3009435,4.0
2482,2079538,3.0
2482,3335052,3.0
2482,802757,3.0
2482,2515436,1.0
2482,834019,3.0
2482,828015,3.0
2946,828015,4.0
3024,828015,5.0
2494,1262341,3.0
2880,1262341,4.0
3051,1262341,3.0
2513,906712,5.0
2516,2184798,4.0
2529,869906,5.0
2540,775985,4.0
2540,1837375,5.0
2581,1660831,3.0
2581,1607272,3.0
2585,4670760,4.0
2585,1159413,4.0
2597,715192,4.0
2597,733111,2.0
2597,659388,5.0
2597,713798,4.0
2835,713798,3.0
3036,713798,1.0
2597,782854,3.0
2597,856112,4.0
2597,820910,4.0
2597,1033828,4.0
2613,1527187,2.0
2880,1527187,3.0
2613,618171,2.0
2613,618166,3.0
2631,1806786,3.0
3166,1806786,4.0
2631,763327,5.0
3107,763327,5.0
2631,1076038,5.0
2631,765172,4.0
2644,2301602,3.0
2661,741621,4.0
2747,741621,5.0
2747,3418555,4.0
2747,1102243,5.0
2747,829507,3.0
2786,829507,5.0
2797,844051,4.0
2819,2113410,1.0
2823,1612832,3.0
2828,649029,5.0
3159,649029,1.0
2828,1101679,4.0
2828,3475161,4.0
2828,1266051,4.0
2828,4716621,4.0
2828,1391321,4.0
2828,1169808,3.0
2828,1139129,3.0
2828,2888317,3.0
2828,2240429,4.0
2828,964750,4.0
2828,2407022,4.0
2828,3588137,3.0
2828,895944,3.0
2828,2935723,3.0
2828,3182799,4.0
2828,3669739,3.0
2828,626185,3.0
2828,2802316,3.0
2828,627204,2.0
2828,1543965,3.0
2828,1066445,4.0
2828,2705034,2.0
2828,2281319,3.0
2828,959745,3.0
2828,2986865,3.0
2828,2152871,5.0
2828,1828067,3.0
2828,2412562,4.0
2828,2355575,2.0
2828,3124249,2.0
2828,2017717,4.0
2828,788331,3.0
2829,762211,5.0
2829,693238,5.0
3036,693238,5.0
2835,1188288,3.0
2848,1931426,5.0
2848,4052110,3.0
2848,604635,4.0
3101,604635,4.0
2848,780678,4.0
2849,865879,2.0
2870,1997097,3.0
3166,1997097,4.0
2880,1675216,3.0
2880,1188701,2.0
2880,1099559,3.0
2880,4016515,3.0
3159,4016515,4.0
2880,1845050,2.0
3161,1845050,4.0
2880,697210,2.0
2880,2202049,3.0
2880,644172,3.0
2880,791490,3.0
2885,2720543,4.0
2890,3293821,4.0
2895,1666406,3.0
2896,1507537,3.0
2896,742138,4.0
3166,742138,4.0
2904,815716,4.0
2904,3063194,3.0
2904,1392018,4.0
2904,3396933,5.0
2904,1844499,3.0
2904,1264554,3.0
2913,898697,5.0
2913,3476509,4.0
2924,825419,4.0
3161,825419,2.0
2924,2464531,4.0
2924,3664582,5.0
2924,1305912,3.0
2924,887858,4.0
2924,1086365,4.0
3042,1086365,4.0
2924,3227063,4.0
2924,4224060,5.0
3101,4224060,2.0
2924,3552023,4.0
2924,2016005,2.0
2924,1310029,5.0
2924,809500,4.0
2924,763837,4.0
2926,886066,4.0
2926,653711,2.0
2926,732897,4.0
3054,732897,5.0
2926,778990,3.0
2934,2524055,4.0
2946,746966,4.0
2946,2884170,4.0
2955,4418395,4.0
2955,1925058,5.0
3036,763679,4.0
3036,2052349,2.0
3036,2370254,4.0
3042,1382607,4.0
3042,964530,3.0
3042,880612,4.0
3049,845978,5.0
3051,3697927,3.0
3051,863118,3.0
3051,1985967,4.0
3054,884288,4.0
3064,644006,4.0
3064,644982,4.0
3064,759900,4.0
3064,866160,3.0
3064,1051097,4.0
3064,820278,5.0
3073,2774428,5.0
3088,863005,4.0
3088,2495094,3.0
3112,615921,3.0
3123,1106873,3.0
3132,1014792,5.0
3142,626686,5.0
3142,626688,5.0
3156,2263969,5.0
3156,1106219,5.0
3158,674379,3.0
3159,1581262,5.0
3159,1000751,1.0
3159,3240483,2.0
3161,1022568,5.0
3161,2895061,3.0
3166,2895061,4.0
3161,2159225,4.0
3161,653651,3.0
3161,3185276,3.0
3161,973528,4.0
3161,944013,4.0
3166,779370,4.0
3166,925826,3.0
3166,2109935,4.0
3166,1025100,4.0
3166,4723885,5.0
3166,1058564,4.0
3166,4631297,4.0
3166,3525894,4.0
3166,1966703,4.0
3166,1238101,3.0
3166,2609030,4.0
3166,666215,3.0
3166,807047,5.0
3171,827412,4.0
3180,1079586,3.0
3180,612391,2.0
3601,826342,3.0
3833,826342,2.0
3928,826342,3.0
4175,826342,2.0
3898,3234034,4.0
3947,3234034,3.0
3213,958489,4.0
3225,958489,5.0
3256,958489,3.0
3262,958489,3.0
3356,958489,3.0
3460,958489,3.0
3472,958489,5.0
3486,958489,3.0
3603,958489,5.0
3620,958489,4.0
3624,958489,2.0
3677,958489,2.0
3690,958489,4.0
3774,958489,4.0
3784,958489,3.0
3793,958489,4.0
3804,958489,5.0
3814,958489,3.0
3815,958489,5.0
3830,958489,4.0
3838,958489,5.0
3854,958489,4.0
3867,958489,4.0
3877,958489,5.0
3893,958489,5.0
3916,958489,5.0
3947,958489,5.0
3961,958489,4.0
4094,958489,5.0
4190,958489,4.0
4196,958489,4.0
3422,1242543,4.0
3599,1242543,3.0
3226,2728527,4.0
3286,2728527,5.0
3355,2728527,4.0
3357,2728527,4.0
3422,2728527,3.0
3485,2728527,3.0
3501,2728527,3.0
3544,2728527,4.0
3599,2728527,4.0
3624,2728527,4.0
3656,2728527,3.0
3662,2728527,5.0
3695,2728527,5.0
3778,2728527,4.0
3830,2728527,3.0
4122,2728527,5.0
4138,2728527,4.0
4143,2728527,4.0
4144,2728527,4.0
4158,2728527,5.0
3184,885843,3.0
3241,885843,4.0
3378,885843,4.0
3460,885843,4.0
3484,885843,4.0
3485,885843,3.0
3500,885843,4.0
3544,885843,5.0
3599,885843,5.0
3603,885843,4.0
3624,885843,3.0
3662,885843,5.0
3691,885843,5.0
3748,885843,5.0
3784,885843,4.0
3793,885843,5.0
3831,885843,4.0
3944,885843,3.0
3983,885843,5.0
4053,885843,4.0
3662,823528,5.0
3670,823528,5.0
4152,823528,3.0
4196,823528,4.0
3484,1747896,3.0
3259,2029234,4.0
3593,2029234,2.0
3814,2029234,5.0
3259,2082136,4.0
3308,2082136,5.0
3656,2082136,3.0
3784,2082136,4.0
3833,2082136,5.0
3854,2082136,5.0
3947,2082136,4.0
4122,2082136,4.0
4254,2082136,2.0
3216,3358608,2.0
3226,3358608,4.0
3227,3358608,3.0
3241,3358608,2.0
3259,3358608,3.0
3338,3358608,5.0
3422,3358608,2.0
3475,3358608,3.0
3485,3358608,1.0
3500,3358608,5.0
3501,3358608,4.0
3503,3358608,4.0
3599,3358608,3.0
3616,3358608,3.0
3624,3358608,2.0
3650,3358608,5.0
3651,3358608,3.0
3656,3358608,4.0
3662,3358608,2.0
3677,3358608,3.0
3774,3358608,3.0
3778,3358608,3.0
3814,3358608,3.0
3828,3358608,3.0
3924,3358608,3.0
3944,3358608,2.0
3975,3358608,4.0
4101,3358608,3.0
4122,3358608,5.0
4138,3358608,5.0
4195,3358608,5.0
4197,3358608,3.0
4200,3358608,3.0
3213,3180338,5.0
3216,3180338,5.0
3220,3180338,4.0
3259,3180338,4.0
3382,3180338,5.0
3398,3180338,5.0
3410,3180338,4.0
3442,3180338,4.0
3454,3180338,2.0
3460,3180338,3.0
3477,3180338,5.0
3484,3180338,4.0
3485,3180338,3.0
3486,3180338,4.0
3500,3180338,5.0
3501,3180338,3.0
3544,3180338,3.0
3624,3180338,3.0
3628,3180338,4.0
3633,3180338,2.0
3643,3180338,3.0
3651,3180338,2.0
3654,3180338,4.0
3662,3180338,5.0
3690,3180338,4.0
3691,3180338,5.0
3696,3180338,4.0
3728,3180338,4.0
3784,3180338,4.0
3787,3180338,5.0
3814,3180338,5.0
3831,3180338,4.0
3833,3180338,4.0
3854,3180338,4.0
3867,3180338,4.0
3870,3180338,5.0
3877,3180338,3.0
3880,3180338,4.0
3883,3180338,4.0
3891,3180338,5.0
3894,3180338,5.0
3898,3180338,5.0
3901,3180338,3.0
3926,3180338,5.0
3933,3180338,3.0
3934,3180338,5.0
3944,3180338,2.0
3947,3180338,4.0
3959,3180338,4.0
3961,3180338,3.0
3970,3180338,4.0
3983,3180338,5.0
3991,3180338,4.0
4053,3180338,4.0
4089,3180338,5.0
4117,3180338,5.0
4133,3180338,5.0
4152,3180338,5.0
4155,3180338,3.0
4160,3180338,4.0
4173,3180338,3.0
4193,3180338,3.0
4196,3180338,4.0
4197,3180338,4.0
4203,3180338,3.0
4213,3180338,4.0
4278,3180338,4.0
4284,3180338,4.0
3226,1154167,5.0
3422,1154167,4.0
3485,1154167,5.0
3507,1154167,4.0
3544,1154167,3.0
3593,1154167,5.0
3624,1154167,4.0
3662,1154167,5.0
3793,1154167,3.0
3833,1154167,5.0
3894,1154167,4.0
3898,1154167,5.0
3924,1154167,4.0
3944,1154167,4.0
3959,1154167,5.0
3983,1154167,5.0
4086,1154167,4.0
4102,1154167,5.0
4117,1154167,4.0
4122,1154167,5.0
4138,1154167,5.0
4143,1154167,3.0
4148,1154167,4.0
4190,1154167,5.0
4197,1154167,4.0
4200,1154167,5.0
3286,2830855,4.0
3460,2830855,5.0
3485,2830855,3.0
3983,2830855,5.0
4138,2830855,3.0
3184,617373,5.0
3256,617373,5.0
3259,617373,2.0
3485,617373,4.0
3486,617373,2.0
3500,617373,5.0
3508,617373,5.0
3544,617373,3.0
3548,617373,3.0
3643,617373,3.0
3690,617373,4.0
3691,617373,5.0
3769,617373,4.0
3867,617373,4.0
3877,617373,5.0
3880,617373,5.0
3947,617373,3.0
3983,617373,5.0
4053,617373,5.0
4138,617373,2.0
4196,617373,2.0
3216,614959,4.0
3220,614959,4.0
3228,614959,5.0
3236,614959,3.0
3239,614959,5.0
3263,614959,5.0
3275,614959,4.0
3308,614959,4.0
3378,614959,5.0
3410,614959,4.0
3420,614959,3.0
3442,614959,3.0
3454,614959,4.0
3460,614959,4.0
3472,614959,4.0
3474,614959,4.0
3485,614959,3.0
3500,614959,4.0
3501,614959,5.0
3503,614959,4.0
3507,614959,5.0
3530,614959,3.0
3544,614959,4.0
3550,614959,5.0
3570,614959,4.0
3591,614959,2.0
3603,614959,4.0
3612,614959,4.0
3620,614959,5.0
3624,614959,3.0
3651,614959,4.0
3677,614959,4.0
3686,614959,4.0
3687,614959,5.0
3691,614959,4.0
3802,614959,5.0
3814,614959,5.0
3815,614959,4.0
3830,614959,4.0
3831,614959,4.0
3833,614959,5.0
3836,614959,4.0
3838,614959,4.0
3842,614959,5.0
3845,614959,4.0
3853,614959,4.0
3854,614959,3.0
3860,614959,4.0
3867,614959,4.0
3891,614959,5.0
3894,614959,4.0
3897,614959,5.0
3898,614959,3.0
3947,614959,5.0
3961,614959,4.0
3974,614959,5.0
3983,614959,2.0
4026,614959,4.0
4109,614959,4.0
4133,614959,4.0
4138,614959,3.0
4144,614959,4.0
4157,614959,4.0
4173,614959,5.0
4175,614959,4.0
4180,614959,3.0
4193,614959,3.0
4194,614959,2.0
4196,614959,4.0
4197,614959,5.0
4203,614959,4.0
4213,614959,4.0
4254,614959,4.0
3184,3217210,5.0
3186,3217210,5.0
3210,3217210,4.0
3216,3217210,3.0
3224,3217210,5.0
3225,3217210,4.0
3241,3217210,4.0
3251,3217210,4.0
3259,3217210,3.0
3263,3217210,4.0
3275,3217210,5.0
3380,3217210,4.0
3398,3217210,4.0
3414,3217210,3.0
3418,3217210,3.0
3420,3217210,3.0
3441,3217210,5.0
3458,3217210,4.0
3460,3217210,3.0
3464,3217210,4.0
3473,3217210,4.0
3474,3217210,3.0
3484,3217210,4.0
3485,3217210,4.0
3486,3217210,4.0
3500,3217210,4.0
3501,3217210,4.0
3544,3217210,5.0
3557,3217210,5.0
3576,3217210,3.0
3593,3217210,3.0
3599,3217210,5.0
3614,3217210,2.0
3624,3217210,5.0
3628,3217210,3.0
3633,3217210,1.0
3651,3217210,2.0
3654,3217210,2.0
3656,3217210,4.0
3662,3217210,4.0
3677,3217210,5.0
3690,3217210,5.0
3691,3217210,5.0
3695,3217210,3.0
3696,3217210,4.0
3714,3217210,5.0
3737,3217210,5.0
3769,3217210,4.0
3784,3217210,4.0
3787,3217210,4.0
3790,3217210,5.0
3831,3217210,5.0
3833,3217210,5.0
3838,3217210,5.0
3842,3217210,5.0
3845,3217210,4.0
3854,3217210,3.0
3867,3217210,4.0
3870,3217210,5.0
3877,3217210,5.0
3880,3217210,2.0
3891,3217210,4.0
3894,3217210,3.0
3897,3217210,5.0
3898,3217210,5.0
3901,3217210,5.0
3921,3217210,2.0
3926,3217210,4.0
3932,3217210,4.0
3933,3217210,4.0
3934,3217210,5.0
3947,3217210,5.0
3949,3217210,4.0
3961,3217210,5.0
3974,3217210,5.0
3975,3217210,3.0
3983,3217210,4.0
3991,3217210,4.0
4108,3217210,4.0
4117,3217210,5.0
4122,3217210,5.0
4133,3217210,5.0
4138,3217210,3.0
4147,3217210,2.0
4152,3217210,4.0
4158,3217210,5.0
4160,3217210,5.0
4180,3217210,2.0
4194,3217210,5.0
4196,3217210,5.0
4197,3217210,5.0
4200,3217210,3.0
4203,3217210,4.0
4213,3217210,4.0
4245,3217210,4.0
4247,3217210,3.0
4253,3217210,4.0
4254,3217210,3.0
4269,3217210,4.0
4274,3217210,4.0
4284,3217210,5.0
3180,862267,5.0
3216,862267,3.0
3225,862267,3.0
3227,862267,4.0
3230,862267,5.0
3245,862267,5.0
3259,862267,4.0
3279,862267,3.0
3316,862267,1.0
3321,862267,3.0
3341,862267,5.0
3362,862267,3.0
3398,862267,3.0
3408,862267,4.0
3420,862267,4.0
3457,862267,4.0
3474,862267,1.0
3475,862267,4.0
3484,862267,3.0
3485,862267,3.0
3489,862267,5.0
3500,862267,5.0
3501,862267,5.0
3577,862267,1.0
3593,862267,5.0
3595,862267,4.0
3599,862267,4.0
3605,862267,4.0
3614,862267,4.0
3616,862267,5.0
3624,862267,2.0
3628,862267,5.0
3634,862267,4.0
3649,862267,5.0
3651,862267,4.0
3654,862267,4.0
3656,862267,5.0
3662,862267,4.0
3677,862267,5.0
3695,862267,5.0
3699,862267,5.0
3737,862267,5.0
3753,862267,2.0
3787,862267,4.0
3814,862267,4.0
3815,862267,5.0
3831,862267,3.0
3843,862267,4.0
3845,862267,3.0
3867,862267,3.0
3870,862267,4.0
3880,862267,2.0
3883,862267,5.0
3908,862267,4.0
3921,862267,5.0
3934,862267,3.0
3944,862267,3.0
3947,862267,4.0
3975,862267,5.0
3983,862267,5.0
4051,862267,1.0
4101,862267,3.0
4120,862267,3.0
4122,862267,5.0
4123,862267,5.0
4133,862267,3.0
4136,862267,4.0
4138,862267,4.0
4144,862267,4.0
4147,862267,3.0
4173,862267,4.0
4184,862267,5.0
4193,862267,2.0
4196,862267,5.0
4217,862267,4.0
4245,862267,2.0
4253,862267,5.0
4260,862267,5.0
3604,774806,5.0
4120,774806,2.0
3656,4836308,4.0
4122,4836308,4.0
3422,1466455,3.0
3656,1466455,4.0
3924,1466455,4.0
3211,2548559,3.0
3216,2548559,3.0
3227,2548559,4.0
3286,2548559,4.0
3475,2548559,2.0
3544,2548559,3.0
3616,2548559,4.0
3625,2548559,5.0
3843,2548559,3.0
3860,2548559,4.0
3983,2548559,3.0
4122,2548559,2.0
4138,2548559,2.0
3216,1039461,5.0
3227,1039461,2.0
3422,1039461,4.0
3474,1039461,3.0
3500,1039461,4.0
3593,1039461,5.0
3624,1039461,5.0
3662,1039461,4.0
3671,1039461,5.0
3675,1039461,4.0
3678,1039461,5.0
3695,1039461,4.0
3793,1039461,4.0
4102,1039461,3.0
4138,1039461,3.0
4144,1039461,4.0
4147,1039461,3.0
4196,1039461,5.0
4289,1039461,4.0
3486,2195464,3.0
3595,2195464,3.0
3599,2195464,3.0
3853,2195464,4.0
3878,2195464,4.0
3898,2195464,5.0
3947,2195464,4.0
4155,2195464,3.0
4075,868410,5.0
3961,612957,4.0
3382,1677996,3.0
4147,3684856,3.0
4197,2198274,5.0
3236,1379961,3.0
3501,1379961,5.0
3662,1379961,5.0
3877,1379961,3.0
4122,1379961,3.0
4138,1379961,4.0
4144,1379961,5.0
4196,1379961,4.0
3225,764637,3.0
3356,764637,2.0
3485,764637,2.0
3544,764637,3.0
3603,764637,3.0
3656,764637,3.0
3793,764637,4.0
3845,764637,4.0
3867,764637,3.0
